1,1,15,10
2,1,2,5
2,1,1,5
2,1,5,13
2,0,16,9
2,0,19,9
3,1,25,6
3,0,24,8
3,1,24,6
3,0,17,10
3,0,20,5
4,0,23,12
4,0,22,8
4,1,21,5
5,1,7,4
5,0,9,7
5,1,23,4
5,1,3,2
6,1,4,13
6,1,29,11
6,0,13,1
6,0,9,12
7,0,22,12
7,1,21,4
7,1,10,2
7,0,21,10
8,1,20,12
8,1,14,8
8,0,1,4
8,1,30,7
9,0,5,7
9,1,18,14
9,1,9,14
9,0,32,5
9,1,1,4
10,1,11,7
11,1,29,12
11,0,6,14
11,1,24,14
12,0,27,12
12,0,25,3
12,0,29,7
12,1,30,11
13,0,14,13
13,1,2,13
13,1,8,10
14,1,26,11
14,0,31,2
14,1,27,9
14,0,19,6
15,1,26,7
15,0,31,8
15,1,19,5
15,0,27,4
15,1,25,2
16,0,19,13
16,0,27,3
17,1,2,3
18,1,6,13
19,1,14,3
19,1,19,3
19,1,25,13
19,1,5,14
19,1,12,4
20,0,15,1
20,0,1,9
20,1,31,9
20,1,6,13
21,0,12,5
22,0,27,11
22,0,24,5
22,1,1,3
22,1,23,8
22,1,13,12
23,0,26,13
24,0,30,14
24,0,32,6
24,1,12,5
24,1,15,13
24,1,12,1
25,1,26,2
25,0,10,12
25,0,31,4
25,0,26,4
25,0,23,12
26,0,29,12
26,0,26,13
26,0,8,7
26,0,3,4
27,1,19,12
27,1,27,4
27,1,24,7
28,1,31,13
29,1,2,7
29,1,30,11
29,0,31,12
30,1,26,5
30,1,15,3
30,0,17,4
30,1,2,14
30,0,30,4
31,0,30,14
31,0,14,3
31,1,17,13
32,1,12,1
32,0,7,14
32,1,15,2
32,0,10,8
32,0,3,10

