1,1,18,9
1,0,32,13
1,1,6,3
1,0,3,2
1,1,2,8
2,1,25,12
2,0,20,9
2,1,16,10
3,1,5,4
3,1,7,1
3,0,22,9
3,0,29,1
4,0,32,11
4,0,15,13
5,0,8,4
5,0,31,6
5,1,5,8
6,0,5,2
7,1,2,4
7,1,7,3
8,1,29,2
8,1,2,11
8,0,22,14
8,0,12,11
8,0,3,8
9,0,6,11
10,0,9,6
10,0,24,3
10,1,12,12
10,0,4,1
11,0,30,13
11,1,3,11
11,0,6,3
11,0,11,3
11,0,21,9
12,0,5,3
12,1,24,1
12,1,13,7
12,1,18,12
13,1,21,7
13,1,20,8
13,1,29,13
14,0,3,8
14,0,17,1
14,1,1,4
14,0,14,5
15,1,16,2
16,1,23,6
16,1,16,12
16,0,16,7
17,0,8,12
17,1,9,1
17,1,28,1
17,1,32,4
17,1,4,14
18,1,23,4
19,1,31,2
19,1,15,14
19,0,8,9
19,0,4,1
19,1,26,8
20,1,2,7
20,1,20,10
21,1,8,11
21,0,21,12
22,1,31,2
22,0,10,11
22,1,8,14
22,1,27,7
23,1,31,1
23,0,20,2
23,0,31,13
24,0,13,1
24,0,32,1
25,1,16,8
26,1,29,8
27,0,6,10
27,1,18,5
28,1,20,13
28,0,12,12
28,0,22,14
29,1,22,3
29,0,32,11
30,0,30,3
30,1,6,1
30,0,29,4
30,1,4,7
31,0,15,8
31,0,22,2
31,0,20,8
31,1,6,12
32,0,20,8
32,0,15,14

