1,1,18,7
1,1,15,12
1,1,19,2
2,0,8,13
2,1,5,5
2,1,10,10
2,0,8,12
2,0,2,6
3,0,9,9
3,0,3,6
3,0,32,12
3,1,3,11
3,1,13,5
4,1,20,4
4,1,20,1
4,0,21,14
4,1,15,3
5,1,10,3
5,1,26,1
5,1,8,5
5,1,7,2
5,1,23,12
6,0,11,2
6,1,8,2
6,1,26,5
7,1,5,7
7,0,16,11
7,0,16,7
8,1,19,13
9,0,14,8
9,0,17,4
10,1,1,8
10,1,32,2
11,0,19,13
11,1,6,8
11,1,21,4
11,0,26,14
11,0,6,5
12,0,12,12
12,0,19,2
12,0,13,11
12,0,3,5
12,1,3,10
13,0,10,11
13,1,26,1
13,0,9,13
13,0,32,12
14,1,24,2
14,1,17,12
14,0,20,6
15,1,9,8
15,0,17,11
16,0,26,5
16,1,22,2
16,0,15,8
16,0,25,5
17,0,11,11
17,0,15,6
17,1,12,12
18,0,2,6
18,0,1,12
18,1,31,10
18,0,19,3
18,1,19,5
19,0,2,11
20,0,11,5
20,0,9,5
20,1,14,6
21,0,29,4
21,0,1,3
21,1,31,6
21,0,12,4
22,1,1,11
22,0,18,5
22,1,29,5
23,1,9,2
23,0,26,11
24,0,28,8
24,1,10,10
24,1,24,14
24,0,17,2
24,0,2,6
25,1,22,8
25,0,16,9
26,0,10,1
26,1,7,5
26,0,6,6
26,0,1,4
26,0,11,2
27,1,23,14
27,1,13,3
28,0,19,1
28,1,7,7
28,1,6,9
28,0,3,9
28,0,32,14
29,1,28,4
29,0,21,14
30,1,32,8
30,1,20,9
30,0,16,13
31,1,30,7
31,1,17,8
31,1,6,4
32,1,15,4
32,0,8,11
32,0,9,8
32,1,3,9

