1,0,23,9
2,0,21,7
2,1,4,7
2,1,15,13
3,0,27,14
3,0,19,8
3,0,18,6
3,0,4,9
3,0,15,10
4,1,9,6
4,1,14,14
4,1,12,13
4,1,26,2
5,0,17,3
5,0,18,5
5,1,4,1
6,1,23,6
6,1,1,7
7,0,23,11
7,0,24,5
7,0,5,1
7,0,24,7
8,0,22,7
8,1,2,14
9,1,14,4
9,1,14,14
9,1,32,9
10,1,14,4
11,1,14,11
11,0,15,2
12,1,13,9
12,0,26,5
12,1,7,5
12,0,17,13
13,0,4,12
13,0,18,8
13,1,5,14
13,1,16,1
13,1,22,9
14,0,29,9
14,1,15,12
14,0,12,3
15,1,24,9
16,1,2,6
16,1,24,14
16,0,14,5
17,0,27,11
17,1,28,5
18,1,21,14
18,0,15,13
18,0,15,11
18,1,13,8
19,1,2,10
19,0,21,12
19,1,30,6
19,1,5,2
20,0,24,10
20,1,29,11
20,1,15,10
20,0,12,8
21,0,16,2
21,0,11,6
21,0,30,5
21,0,3,5
21,1,7,6
22,1,18,7
22,0,3,11
22,0,31,10
23,1,8,6
23,1,14,8
23,0,7,12
24,1,8,12
24,0,12,12
24,1,6,2
24,0,1,2
24,0,24,12
25,1,23,3
26,0,3,7
26,0,20,13
26,0,32,9
26,0,20,6
27,0,12,13
27,1,22,8
27,0,3,4
28,0,14,13
28,1,10,3
28,0,11,14
28,0,18,13
29,0,30,13
29,1,29,6
29,1,18,10
29,1,3,6
29,0,31,1
30,0,20,14
30,0,24,1
31,0,18,10
31,0,9,8
31,1,31,10
31,0,20,4
31,0,22,14
32,0,30,11
32,0,14,11

