1,1,30,1
2,1,19,14
2,0,31,2
2,1,19,14
2,0,18,13
3,1,1,6
3,0,10,14
4,1,9,9
4,1,21,11
5,1,21,12
5,0,22,4
5,0,23,14
5,0,17,6
5,0,19,10
6,0,11,13
6,1,9,13
6,1,3,10
7,0,8,11
7,1,21,8
7,1,32,5
7,1,24,4
7,1,27,5
8,1,30,13
9,0,26,1
9,1,22,5
9,0,11,10
9,0,10,6
10,0,9,3
10,1,28,9
11,1,19,12
11,0,21,3
12,0,31,4
12,0,21,14
12,1,5,7
12,0,18,11
12,0,2,6
13,0,26,5
13,0,25,11
13,1,26,2
13,0,18,8
13,0,6,4
14,0,7,9
14,1,11,6
14,1,8,2
15,0,11,9
15,0,8,3
15,0,26,6
16,1,9,14
16,0,17,7
17,0,25,13
17,0,29,6
17,0,19,14
17,0,9,1
18,0,26,4
19,0,23,11
19,0,16,9
19,0,12,9
19,0,18,1
20,1,10,8
20,0,18,12
20,1,16,4
21,1,11,1
22,1,24,9
22,1,24,5
23,1,27,13
23,0,12,14
24,1,7,3
25,0,19,6
25,0,9,4
25,0,10,4
26,0,28,6
26,1,28,10
26,0,9,2
26,1,32,5
27,0,3,12
27,1,15,10
28,1,15,1
28,1,11,2
28,1,22,8
28,1,23,7
29,0,5,5
29,1,7,5
30,1,31,2
31,0,15,4
32,0,19,4
32,0,8,12
32,0,1,13

