1,0,26,9
1,1,29,7
1,0,18,8
1,0,6,5
2,1,28,1
2,1,14,8
2,1,23,4
2,1,20,1
3,0,3,14
3,0,3,5
3,1,30,3
3,1,23,14
3,0,9,11
4,0,15,8
4,0,1,4
4,0,21,5
4,0,2,4
5,1,20,3
5,0,4,5
6,0,24,14
6,1,10,8
6,0,10,9
7,1,11,1
8,1,26,13
8,0,10,6
8,1,10,11
9,1,19,8
9,1,21,4
10,0,27,10
11,0,2,5
12,1,9,3
12,0,12,1
12,0,10,11
13,1,14,8
13,1,10,8
13,1,15,11
13,1,15,3
13,1,31,12
14,1,28,3
14,0,15,14
14,1,3,12
14,0,19,5
14,1,25,6
15,0,27,13
15,0,21,7
15,1,6,11
15,1,7,5
16,1,19,9
16,1,6,6
16,0,15,14
16,0,5,1
16,1,9,14
17,1,22,7
17,0,11,4
17,1,30,2
17,0,13,5
18,1,17,11
18,1,9,5
18,0,15,6
19,1,2,12
19,0,10,4
20,0,18,12
20,0,32,10
20,0,26,12
20,1,27,2
20,1,5,3
21,0,18,6
21,0,3,1
21,0,5,12
22,0,10,3
22,1,18,1
22,0,3,5
22,0,15,4
22,1,10,10
23,1,11,5
23,1,9,7
23,0,12,2
24,0,18,4
24,0,1,5
24,0,4,9
25,0,30,13
25,0,1,8
26,0,17,10
27,0,8,4
27,1,11,8
27,1,14,7
28,1,24,1
28,0,15,10
29,0,24,14
29,1,12,13
30,1,7,4
30,1,1,14
30,1,26,4
30,1,31,11
30,1,27,7
31,0,31,13
31,1,6,2
31,0,3,8
32,0,7,3
32,1,18,4
32,1,20,7
32,1,17,9
32,1,11,6

