1,1,14,3
1,1,13,9
1,0,29,4
1,1,26,3
1,0,13,8
2,1,1,1
2,0,31,3
2,1,29,11
2,0,6,12
2,0,22,4
3,1,13,12
4,1,1,12
4,1,2,5
4,1,2,11
4,0,26,9
4,0,14,7
5,1,27,13
5,0,25,11
5,0,21,3
5,1,14,8
5,1,20,5
6,1,1,8
6,1,29,2
6,0,8,6
6,1,19,11
6,0,14,5
7,1,10,3
7,0,8,9
8,0,9,8
8,1,19,3
9,0,29,2
9,1,19,4
9,0,15,5
9,1,28,2
10,1,11,12
10,1,32,2
10,1,16,1
10,1,5,9
11,1,21,1
11,0,12,4
11,1,4,2
11,1,4,12
12,1,24,4
12,0,32,8
13,0,30,6
13,0,19,2
13,1,20,1
13,0,10,5
13,1,31,14
14,1,14,3
14,0,16,7
14,1,24,10
15,1,31,8
15,0,22,12
15,0,2,11
16,0,14,9
16,1,20,14
16,1,20,13
17,1,9,13
17,0,1,6
17,1,22,14
18,0,20,4
19,1,22,2
20,1,16,12
20,0,18,10
21,1,12,6
21,0,16,10
22,0,5,13
22,0,21,8
22,0,17,4
22,0,3,12
23,1,7,13
23,0,4,1
24,0,9,2
25,0,12,1
25,0,9,1
25,1,22,11
26,1,32,11
26,1,22,7
26,0,28,6
27,0,9,6
27,0,23,12
27,1,9,10
28,0,10,2
28,1,23,5
28,1,4,4
28,0,28,1
28,1,8,7
29,0,5,6
29,0,5,11
29,0,3,7
29,0,17,4
30,0,28,1
30,1,13,13
31,0,14,7
31,1,14,12
31,0,1,9
32,1,10,11
32,1,12,11

