1,1,25,1
1,1,17,3
1,0,31,1
2,1,19,2
3,1,24,4
4,1,20,4
4,1,15,12
4,1,16,13
4,1,10,5
5,0,3,12
5,0,23,7
5,1,13,5
6,1,7,1
6,0,2,8
6,0,22,7
6,0,32,6
6,0,11,10
7,0,18,10
7,0,29,11
7,1,18,11
7,0,19,8
8,0,31,2
9,1,3,2
9,0,25,11
9,0,4,14
9,0,3,1
10,0,8,14
10,0,20,4
10,0,26,11
11,0,10,4
12,0,13,5
13,1,6,5
13,0,19,8
13,0,27,3
13,0,21,11
13,1,26,5
14,0,13,5
15,1,19,5
15,1,32,8
15,0,25,4
15,1,32,11
16,1,11,5
16,0,13,4
16,1,31,8
16,0,6,12
16,1,17,4
17,1,2,5
18,1,2,4
18,0,29,12
19,0,24,8
19,0,25,9
19,1,11,14
19,1,32,14
19,1,31,6
20,0,16,6
20,0,29,5
20,1,12,1
20,0,13,1
21,0,28,2
21,0,22,10
22,1,12,10
22,0,21,9
23,0,5,14
23,0,18,8
23,0,25,9
23,0,8,5
23,1,29,2
24,1,16,8
24,0,2,8
24,1,19,2
25,1,12,6
26,0,4,10
26,1,29,12
26,1,26,2
26,0,24,4
27,0,12,12
28,1,22,9
29,1,24,7
29,1,10,12
29,1,22,12
29,0,14,12
29,0,25,1
30,1,5,1
30,0,15,10
30,0,17,2
31,0,12,1
31,1,28,7
31,0,2,3
31,1,22,9
32,0,2,11
32,0,17,4
32,1,26,4
32,0,31,12
32,1,22,7

