1,0,20,4
2,1,3,11
2,1,6,12
3,0,21,4
3,1,7,2
3,1,15,2
4,0,4,9
5,1,16,12
5,1,13,5
5,1,13,12
6,1,20,14
6,0,8,13
6,0,3,13
7,1,15,6
7,0,20,4
7,0,10,10
7,0,28,4
7,0,11,13
8,0,31,8
9,1,32,12
9,1,17,13
9,0,26,7
9,0,2,4
10,0,16,10
10,1,20,4
10,1,14,5
11,1,1,12
11,1,24,10
11,0,18,6
11,1,28,7
12,1,3,3
12,1,12,1
12,0,15,14
12,0,31,8
13,1,10,8
13,0,18,13
13,0,5,8
13,0,3,4
14,1,4,11
15,1,25,14
15,1,3,6
15,0,4,1
15,1,10,14
15,0,23,12
16,1,18,7
16,0,14,6
16,1,23,7
17,1,10,8
18,1,15,4
18,0,27,7
18,1,7,3
18,1,2,13
19,1,6,12
19,1,22,10
20,0,30,8
20,1,18,14
21,0,15,5
21,0,21,2
22,0,22,10
22,1,16,10
23,1,31,3
23,1,22,4
23,0,18,2
24,1,32,2
24,0,11,12
25,1,14,2
25,1,29,11
25,0,3,13
25,0,8,13
25,0,10,7
26,0,26,3
26,0,27,7
26,1,14,6
26,0,23,13
27,1,13,4
27,1,9,3
27,0,12,13
27,0,14,9
28,1,25,4
28,1,24,13
28,0,4,1
28,1,22,13
28,1,31,11
29,1,20,7
29,1,9,14
30,1,3,6
31,0,14,8
31,0,6,14
31,0,28,10
31,0,7,8
31,0,21,8
32,0,30,4
32,1,10,8
32,1,15,9

